event,packet_type,node,src,seq,bytes,time_ms,payload_time_ms,sim_time_ms,send_ms,recv_ms,delay_ms,line_number,raw_line
TX,REAL,6,,10,48,121685.0,120751,121685.0,,,,263,121685000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=10 bytes=48 time_ms=120751
RX,REAL,,6,10,48,121691.88,121687,121691.88,120751,121687,6.880000000004657,264,121691880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=10 send_ms=120751 recv_ms=121687 bytes=48
TX,REAL,2,,10,48,122067.0,121589,122067.0,,,,268,122067000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=10 bytes=48 time_ms=121589
RX,REAL,,2,10,48,122099.88,122095,122099.88,121589,122095,32.88000000000466,269,122099880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=10 send_ms=121589 recv_ms=122095 bytes=48
TX,REAL,5,,8,48,123006.0,122063,123006.0,,,,271,123006000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=8 bytes=48 time_ms=122063
RX,REAL,,5,8,48,123076.168,123072,123076.168,122063,123072,70.16800000000512,272,123076168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=8 send_ms=122063 recv_ms=123072 bytes=48
TX,REAL,7,,10,48,126752.0,126363,126752.0,,,,276,126752000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=10 bytes=48 time_ms=126363
RX,REAL,,7,10,48,126779.88,126775,126779.88,126363,126775,27.880000000004657,277,126779880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=10 send_ms=126363 recv_ms=126775 bytes=48
TX,REAL,4,,9,48,127238.0,126613,127238.0,,,,279,127238000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=9 bytes=48 time_ms=126613
RX,REAL,,4,9,48,127290.168,127286,127290.168,126613,127286,52.16800000000512,280,127290168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=9 send_ms=126613 recv_ms=127286 bytes=48
TX,REAL,3,,8,48,129631.0,128691,129631.0,,,,283,129631000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=8 bytes=48 time_ms=128691
RX,REAL,,3,8,48,129676.168,129672,129676.168,128691,129672,45.16800000000512,284,129676168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=8 send_ms=128691 recv_ms=129672 bytes=48
TX,REAL,2,,11,48,131801.0,131323,131801.0,,,,286,131801000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=11 bytes=48 time_ms=131323
RX,REAL,,2,11,48,131846.88,131842,131846.88,131323,131842,45.88000000000466,287,131846880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=11 send_ms=131323 recv_ms=131842 bytes=48
TX,REAL,5,,9,48,132104.0,131161,132104.0,,,,289,132104000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=9 bytes=48 time_ms=131161
RX,REAL,,5,9,48,132171.168,132167,132171.168,131161,132167,67.16800000000512,290,132171168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=9 send_ms=131161 recv_ms=132167 bytes=48
TX,REAL,6,,11,48,132235.0,131301,132235.0,,,,292,132235000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=11 bytes=48 time_ms=131301
RX,REAL,,6,11,48,132280.88,132276,132280.88,131301,132276,45.88000000000466,293,132280880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=11 send_ms=131301 recv_ms=132276 bytes=48
TX,REAL,7,,11,48,136095.0,135706,136095.0,,,,295,136095000	ID:7	[INFO: Metric    ] METRIC_TX type=REAL node=7 seq=11 bytes=48 time_ms=135706
RX,REAL,,7,11,48,136101.88,136097,136101.88,135706,136097,6.880000000004657,296,136101880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=7 seq=11 send_ms=135706 recv_ms=136097 bytes=48
TX,REAL,4,,10,48,137907.0,137282,137907.0,,,,300,137907000	ID:4	[INFO: Metric    ] METRIC_TX type=REAL node=4 seq=10 bytes=48 time_ms=137282
RX,REAL,,4,10,48,137929.304,137925,137929.304,137282,137925,22.304000000003725,301,137929304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=4 seq=10 send_ms=137282 recv_ms=137925 bytes=48
TX,REAL,3,,9,48,138678.0,137738,138678.0,,,,303,138678000	ID:3	[INFO: Metric    ] METRIC_TX type=REAL node=3 seq=9 bytes=48 time_ms=137738
RX,REAL,,3,9,48,138743.168,138739,138743.168,137738,138739,65.16800000000512,304,138743168	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=3 seq=9 send_ms=137738 recv_ms=138739 bytes=48
TX,REAL,2,,12,48,141896.0,141418,141896.0,,,,306,141896000	ID:2	[INFO: Metric    ] METRIC_TX type=REAL node=2 seq=12 bytes=48 time_ms=141418
RX,REAL,,2,12,48,141919.88,141915,141919.88,141418,141915,23.880000000004657,307,141919880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=2 seq=12 send_ms=141418 recv_ms=141915 bytes=48
TX,REAL,5,,10,48,142255.0,141312,142255.0,,,,311,142255000	ID:5	[INFO: Metric    ] METRIC_TX type=REAL node=5 seq=10 bytes=48 time_ms=141312
RX,REAL,,5,10,48,142289.304,142285,142289.304,141312,142285,34.304000000003725,312,142289304	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=5 seq=10 send_ms=141312 recv_ms=142285 bytes=48
TX,REAL,6,,12,48,142929.0,141995,142929.0,,,,314,142929000	ID:6	[INFO: Metric    ] METRIC_TX type=REAL node=6 seq=12 bytes=48 time_ms=141995
RX,REAL,,6,12,48,142943.88,142939,142943.88,141995,142939,14.880000000004657,315,142943880	ID:1	[INFO: Metric    ] METRIC_RX type=REAL src=6 seq=12 send_ms=141995 recv_ms=142939 bytes=48
