accuracy_drop,baseline_acc,dataset,defended_acc,defended_f1_macro,mae,method,mode,model_type,mse,parameter_name,parameter_value,pearson_r,seed,source_file
0.3419689119170984,0.3626943005181347,kasteren,0.0207253886010362,0.0226790935672514,0.5207924264973716,ldp,fixed_attacker,lstm,1.0121388318546465,epsilon,1.0,0.1966522490560927,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\comparisons\comparison_results.csv
0.3160621761658031,0.3626943005181347,kasteren,0.0466321243523316,0.0334606569900687,0.2645545902845825,ldp,fixed_attacker,lstm,0.2589386820120355,epsilon,2.0,0.4111466238800058,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\comparisons\comparison_results.csv
0.2072538860103627,0.3626943005181347,kasteren,0.155440414507772,0.1369955145407634,0.1067373028515194,ldp,fixed_attacker,lstm,0.0424691101651207,epsilon,5.0,0.7864678515804209,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_123\ldp\comparisons\comparison_results.csv
0.2797927461139896,0.2901554404145077,kasteren,0.0103626943005181,0.0048773690078037,5.0169612882224826,ldp,fixed_attacker,lstm,99.90142532780456,epsilon,0.1,0.0128960609805655,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\ldp\comparisons\comparison_results.csv
0.2694300518134714,0.2901554404145077,kasteren,0.0207253886010362,0.0186741363211951,1.0247252821706414,ldp,fixed_attacker,lstm,4.020514085575144,epsilon,0.5,0.0861297051446604,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\ldp\comparisons\comparison_results.csv
0.2590673575129533,0.2901554404145077,kasteren,0.0310880829015544,0.0250828995565837,0.5208793572052747,ldp,fixed_attacker,lstm,1.0175500854291812,epsilon,1.0,0.1925987792788926,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\ldp\comparisons\comparison_results.csv
0.233160621761658,0.2901554404145077,kasteren,0.0569948186528497,0.0453395322626091,0.2645714500075812,ldp,fixed_attacker,lstm,0.2602451489873685,epsilon,2.0,0.4075426368090455,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\ldp\comparisons\comparison_results.csv
0.0880829015544041,0.2901554404145077,kasteren,0.2020725388601036,0.1542033506965633,0.106736504961705,ldp,fixed_attacker,lstm,0.0426670487377297,epsilon,5.0,0.7848756316861438,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\kasteren\seed_2026\ldp\comparisons\comparison_results.csv
0.4499071153929235,0.4722426232341124,casas_hh101,0.0223355078411889,0.011350650296526,5.079383226549143,ldp,fixed_attacker,lstm,100.07819875442291,epsilon,0.1,0.0224057961866673,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_42\ldp\comparisons\comparison_results.csv
0.4444636453968117,0.4722426232341124,casas_hh101,0.0277789778373007,0.0185637409030988,1.0656069449097385,ldp,fixed_attacker,lstm,4.060161297330352,epsilon,0.5,0.125997908696249,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_42\ldp\comparisons\comparison_results.csv
0.4374648982589536,0.4722426232341124,casas_hh101,0.0347777249751587,0.0344558543770684,0.5527017422179649,ldp,fixed_attacker,lstm,1.0440614061133688,epsilon,1.0,0.2693621461914066,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_42\ldp\comparisons\comparison_results.csv
0.4063161532812027,0.4722426232341124,casas_hh101,0.0659264699529096,0.0720647648655494,0.2860411032511693,ldp,fixed_attacker,lstm,0.2747552775956429,epsilon,2.0,0.5264802589089248,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_42\ldp\comparisons\comparison_results.csv
0.1603231520283406,0.4722426232341124,casas_hh101,0.3119194712057718,0.2076122594766182,0.116557247352451,ldp,fixed_attacker,lstm,0.0463945131705019,epsilon,5.0,0.8645704132313116,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_42\ldp\comparisons\comparison_results.csv
0.4276580118373871,0.4499071153929235,casas_hh101,0.0222491035555363,0.0094132063100567,5.081210686225128,ldp,fixed_attacker,lstm,100.1213125142664,epsilon,0.1,0.0225302345118214,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_123\ldp\comparisons\comparison_results.csv
0.4242450425541106,0.4499071153929235,casas_hh101,0.0256620728388128,0.0166204401042494,1.0659871625115116,ldp,fixed_attacker,lstm,4.061904831368175,epsilon,0.5,0.1260802947534338,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_123\ldp\comparisons\comparison_results.csv
0.41227804899123,0.4499071153929235,casas_hh101,0.0376290664016935,0.0331154398736017,0.5528992152254002,ldp,fixed_attacker,lstm,1.0445092831841984,epsilon,1.0,0.2693923242241451,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_123\ldp\comparisons\comparison_results.csv
0.3469996111807145,0.4499071153929235,casas_hh101,0.1029075042122089,0.094823664359927,0.2861574968719861,ldp,fixed_attacker,lstm,0.2748947988861434,epsilon,2.0,0.5263858483508963,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_123\ldp\comparisons\comparison_results.csv
0.1113751242061606,0.4499071153929235,casas_hh101,0.3385319911867628,0.227882271777266,0.1166126509763772,ldp,fixed_attacker,lstm,0.0464278221052074,epsilon,5.0,0.8644750507222618,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_123\ldp\comparisons\comparison_results.csv
0.4949237482179116,0.5245604181967426,casas_hh101,0.0296366699788309,0.0100072249040315,5.080196667455829,ldp,fixed_attacker,lstm,100.09262055140378,epsilon,0.1,0.0221619816538339,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_2026\ldp\comparisons\comparison_results.csv
0.4855920853674342,0.5245604181967426,casas_hh101,0.0389683328293083,0.0198814075206887,1.0657673506956782,ldp,fixed_attacker,lstm,4.06073482146049,epsilon,0.5,0.1257655991283698,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_2026\ldp\comparisons\comparison_results.csv
0.4762604225169569,0.5245604181967426,casas_hh101,0.0482999956797857,0.0378904135000295,0.5527789735311809,ldp,fixed_attacker,lstm,1.0441997554501992,epsilon,1.0,0.2691615838531791,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_2026\ldp\comparisons\comparison_results.csv
0.4363416425454703,0.5245604181967426,casas_hh101,0.0882187756512723,0.0857575617285897,0.286073931258397,ldp,fixed_attacker,lstm,0.2747819989224097,epsilon,2.0,0.5263724566980368,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_2026\ldp\comparisons\comparison_results.csv
0.2081479241370372,0.5245604181967426,casas_hh101,0.3164124940597053,0.2299198903245231,0.1165694889668543,ldp,fixed_attacker,lstm,0.0463991163875963,epsilon,5.0,0.8645524371474831,2026,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\casas_hh101\seed_2026\ldp\comparisons\comparison_results.csv
