count,dataset,method,mode,model_type,pred_label,seed,source_file,true_label
419,uci_har,noise,fixed_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
41,uci_har,noise,fixed_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
157,uci_har,noise,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
121,uci_har,noise,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
91,uci_har,noise,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
85,uci_har,noise,retrain_attacker,mlp,walking_downstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
85,uci_har,noise,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
76,uci_har,noise,retrain_attacker,mlp,walking,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
70,uci_har,noise,retrain_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
68,uci_har,noise,retrain_attacker,mlp,sitting,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
66,uci_har,noise,retrain_attacker,mlp,walking_upstairs,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
66,uci_har,noise,retrain_attacker,mlp,standing,42,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_42\noise\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
356,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
301,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
198,uci_har,adaptive_ldp,fixed_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
185,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
157,uci_har,adaptive_ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
59,uci_har,adaptive_ldp,fixed_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
57,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
50,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
38,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
31,uci_har,adaptive_ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
364,uci_har,adaptive_ldp,retrain_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
298,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
204,uci_har,adaptive_ldp,retrain_attacker,lstm,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
146,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
107,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
40,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,sitting
37,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking
8,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_downstairs
6,uci_har,adaptive_ldp,retrain_attacker,lstm,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,walking_upstairs
3,uci_har,adaptive_ldp,retrain_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\lstm_defended_confusion_test_retrained_attacker.json,standing
489,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
355,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_downstairs
346,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
291,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
211,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
205,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking
185,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,sitting
125,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,walking_upstairs
43,uci_har,adaptive_ldp,fixed_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,standing
31,uci_har,adaptive_ldp,fixed_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_fixed_attacker.json,laying
172,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
151,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
124,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_upstairs
103,uci_har,adaptive_ldp,retrain_attacker,mlp,standing,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
98,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
70,uci_har,adaptive_ldp,retrain_attacker,mlp,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
68,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking
39,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,walking_downstairs
3,uci_har,adaptive_ldp,retrain_attacker,mlp,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,standing
2,uci_har,adaptive_ldp,retrain_attacker,mlp,walking_upstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\adaptive_ldp\json_reports\mlp_defended_confusion_test_retrained_attacker.json,sitting
409,uci_har,ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
340,uci_har,ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_upstairs
336,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
311,uci_har,ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
279,uci_har,ldp,fixed_attacker,lstm,walking,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking_downstairs
149,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,sitting
132,uci_har,ldp,fixed_attacker,lstm,sitting,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,laying
87,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,walking
82,uci_har,ldp,fixed_attacker,lstm,walking_downstairs,123,D:\毕业设计毕业设计毕业设计毕业设计\Projects\iot_privacy_attack\outputs\defense\real_public_benchmark\uci_har\seed_123\ldp\json_reports\lstm_defended_confusion_test_fixed_attacker.json,standing
